filename,post_slug,section,query_num,query,google_url
"typical-software-systems-small-business-south-africa-customer-relationship-management-crm.webp","typical-software-systems-small-business-south-africa","Customer relationship management (CRM)",2,"Typical Software Systems Small Businesses in South Africa Need South Africa Africa","https://www.google.com/search?tbm=isch&q=Typical%20Software%20Systems%20Small%20Businesses%20in%20South%20Africa%20Need%20South%20Africa%20Africa"
"typical-software-systems-small-business-south-africa-payroll-and-statutory-compliance.webp","typical-software-systems-small-business-south-africa","Payroll and statutory compliance",1,"Payroll and statutory compliance South Africa African heritage","https://www.google.com/search?tbm=isch&q=Payroll%20and%20statutory%20compliance%20South%20Africa%20African%20heritage"
"typical-software-systems-small-business-south-africa-payroll-and-statutory-compliance.webp","typical-software-systems-small-business-south-africa","Payroll and statutory compliance",2,"Typical Software Systems Small Businesses in South Africa Need South Africa Africa","https://www.google.com/search?tbm=isch&q=Typical%20Software%20Systems%20Small%20Businesses%20in%20South%20Africa%20Need%20South%20Africa%20Africa"
"ubuntu-thembu-philosophy-beyond-surfacelevel-understanding.webp","ubuntu-thembu-philosophy","Beyond Surface-Level Understanding",1,"AbaThembu Thembu people South Africa Eastern Cape","https://www.google.com/search?tbm=isch&q=AbaThembu%20Thembu%20people%20South%20Africa%20Eastern%20Cape"
"ubuntu-thembu-philosophy-beyond-surfacelevel-understanding.webp","ubuntu-thembu-philosophy","Beyond Surface-Level Understanding",2,"Thembu kingdom Xhosa South Africa landscape","https://www.google.com/search?tbm=isch&q=Thembu%20kingdom%20Xhosa%20South%20Africa%20landscape"
"ubuntu-thembu-philosophy-beyond-surfacelevel-understanding.webp","ubuntu-thembu-philosophy","Beyond Surface-Level Understanding",3,"African tribal heritage Eastern Cape South Africa","https://www.google.com/search?tbm=isch&q=African%20tribal%20heritage%20Eastern%20Cape%20South%20Africa"
"ubuntu-thembu-philosophy-beyond-surfacelevel-understanding.webp","ubuntu-thembu-philosophy","Beyond Surface-Level Understanding",4,"Beyond Surface-Level Understanding South Africa African heritage","https://www.google.com/search?tbm=isch&q=Beyond%20Surface-Level%20Understanding%20South%20Africa%20African%20heritage"
"ubuntu-thembu-philosophy-beyond-surfacelevel-understanding.webp","ubuntu-thembu-philosophy","Beyond Surface-Level Understanding",5,"Ubuntu: The Living Philosophy of the Thembu People South Africa Africa","https://www.google.com/search?tbm=isch&q=Ubuntu%3A%20The%20Living%20Philosophy%20of%20the%20Thembu%20People%20South%20Africa%20Africa"
"ubuntu-thembu-philosophy-leadership-structure-and-democratic.webp","ubuntu-thembu-philosophy","Leadership Structure and Democratic Values",1,"AbaThembu Thembu people South Africa Eastern Cape","https://www.google.com/search?tbm=isch&q=AbaThembu%20Thembu%20people%20South%20Africa%20Eastern%20Cape"
"ubuntu-thembu-philosophy-leadership-structure-and-democratic.webp","ubuntu-thembu-philosophy","Leadership Structure and Democratic Values",2,"Thembu kingdom Xhosa South Africa landscape","https://www.google.com/search?tbm=isch&q=Thembu%20kingdom%20Xhosa%20South%20Africa%20landscape"
"ubuntu-thembu-philosophy-leadership-structure-and-democratic.webp","ubuntu-thembu-philosophy","Leadership Structure and Democratic Values",3,"African tribal heritage Eastern Cape South Africa","https://www.google.com/search?tbm=isch&q=African%20tribal%20heritage%20Eastern%20Cape%20South%20Africa"
"ubuntu-thembu-philosophy-leadership-structure-and-democratic.webp","ubuntu-thembu-philosophy","Leadership Structure and Democratic Values",4,"Leadership Structure and Democratic Values South Africa African heritage","https://www.google.com/search?tbm=isch&q=Leadership%20Structure%20and%20Democratic%20Values%20South%20Africa%20African%20heritage"
"ubuntu-thembu-philosophy-leadership-structure-and-democratic.webp","ubuntu-thembu-philosophy","Leadership Structure and Democratic Values",5,"Ubuntu: The Living Philosophy of the Thembu People South Africa Africa","https://www.google.com/search?tbm=isch&q=Ubuntu%3A%20The%20Living%20Philosophy%20of%20the%20Thembu%20People%20South%20Africa%20Africa"
"ubuntu-thembu-philosophy-a-natural-way-of.webp","ubuntu-thembu-philosophy","A Natural Way of Being",1,"AbaThembu Thembu people South Africa Eastern Cape","https://www.google.com/search?tbm=isch&q=AbaThembu%20Thembu%20people%20South%20Africa%20Eastern%20Cape"
"ubuntu-thembu-philosophy-a-natural-way-of.webp","ubuntu-thembu-philosophy","A Natural Way of Being",2,"Thembu kingdom Xhosa South Africa landscape","https://www.google.com/search?tbm=isch&q=Thembu%20kingdom%20Xhosa%20South%20Africa%20landscape"
"ubuntu-thembu-philosophy-a-natural-way-of.webp","ubuntu-thembu-philosophy","A Natural Way of Being",3,"African tribal heritage Eastern Cape South Africa","https://www.google.com/search?tbm=isch&q=African%20tribal%20heritage%20Eastern%20Cape%20South%20Africa"
"ubuntu-thembu-philosophy-a-natural-way-of.webp","ubuntu-thembu-philosophy","A Natural Way of Being",4,"A Natural Way of Being South Africa African heritage","https://www.google.com/search?tbm=isch&q=A%20Natural%20Way%20of%20Being%20South%20Africa%20African%20heritage"
"ubuntu-thembu-philosophy-a-natural-way-of.webp","ubuntu-thembu-philosophy","A Natural Way of Being",5,"Ubuntu: The Living Philosophy of the Thembu People South Africa Africa","https://www.google.com/search?tbm=isch&q=Ubuntu%3A%20The%20Living%20Philosophy%20of%20the%20Thembu%20People%20South%20Africa%20Africa"
"ubuntu-thembu-philosophy-practical-application-and-reality.webp","ubuntu-thembu-philosophy","Practical Application and Reality",1,"AbaThembu Thembu people South Africa Eastern Cape","https://www.google.com/search?tbm=isch&q=AbaThembu%20Thembu%20people%20South%20Africa%20Eastern%20Cape"
"ubuntu-thembu-philosophy-practical-application-and-reality.webp","ubuntu-thembu-philosophy","Practical Application and Reality",2,"Thembu kingdom Xhosa South Africa landscape","https://www.google.com/search?tbm=isch&q=Thembu%20kingdom%20Xhosa%20South%20Africa%20landscape"
"ubuntu-thembu-philosophy-practical-application-and-reality.webp","ubuntu-thembu-philosophy","Practical Application and Reality",3,"African tribal heritage Eastern Cape South Africa","https://www.google.com/search?tbm=isch&q=African%20tribal%20heritage%20Eastern%20Cape%20South%20Africa"
"ubuntu-thembu-philosophy-practical-application-and-reality.webp","ubuntu-thembu-philosophy","Practical Application and Reality",4,"Practical Application and Reality South Africa African heritage","https://www.google.com/search?tbm=isch&q=Practical%20Application%20and%20Reality%20South%20Africa%20African%20heritage"
"ubuntu-thembu-philosophy-practical-application-and-reality.webp","ubuntu-thembu-philosophy","Practical Application and Reality",5,"Ubuntu: The Living Philosophy of the Thembu People South Africa Africa","https://www.google.com/search?tbm=isch&q=Ubuntu%3A%20The%20Living%20Philosophy%20of%20the%20Thembu%20People%20South%20Africa%20Africa"
"vibe-coding-documentation-framework-the-problem-with-raw.webp","vibe-coding-documentation-framework","The problem with raw vibe coding",1,"the problem with raw vibe coding vibe coding documentation framework","https://www.google.com/search?tbm=isch&q=the%20problem%20with%20raw%20vibe%20coding%20vibe%20coding%20documentation%20framework"
"vibe-coding-documentation-framework-my-documentationfirst-workflow.webp","vibe-coding-documentation-framework","My documentation-first workflow",1,"my documentation-first workflow vibe coding documentation framework","https://www.google.com/search?tbm=isch&q=my%20documentation-first%20workflow%20vibe%20coding%20documentation%20framework"
"vibe-coding-documentation-framework-why-i-use-grok.webp","vibe-coding-documentation-framework","Why I use Grok for long docs",1,"why i use grok for long docs vibe coding documentation framework","https://www.google.com/search?tbm=isch&q=why%20i%20use%20grok%20for%20long%20docs%20vibe%20coding%20documentation%20framework"
"vibe-coding-documentation-framework-how-i-prepare-cursor.webp","vibe-coding-documentation-framework","How I prepare Cursor before coding (the secret sauce)",1,"how i prepare cursor before coding (the secret sauce) vibe coding documentation framework","https://www.google.com/search?tbm=isch&q=how%20i%20prepare%20cursor%20before%20coding%20%28the%20secret%20sauce%29%20vibe%20coding%20documentation%20framework"
"vibe-coding-documentation-framework-the-compounding-effect-fewer.webp","vibe-coding-documentation-framework","The compounding effect: fewer iterations",1,"the compounding effect: fewer iterations vibe coding documentation framework","https://www.google.com/search?tbm=isch&q=the%20compounding%20effect%3A%20fewer%20iterations%20vibe%20coding%20documentation%20framework"
"web-design-companies-south-africa-featured-firms-logos.webp","web-design-companies-south-africa","Featured firms (logos)",1,"Featured firms (logos) South Africa African heritage","https://www.google.com/search?tbm=isch&q=Featured%20firms%20%28logos%29%20South%20Africa%20African%20heritage"
"web-design-companies-south-africa-featured-firms-logos.webp","web-design-companies-south-africa","Featured firms (logos)",2,"Web Design Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Design%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-design-companies-south-africa-designonly-vs-designandbuild.webp","web-design-companies-south-africa","Design-only vs design-and-build",1,"Design-only vs design-and-build South Africa African heritage","https://www.google.com/search?tbm=isch&q=Design-only%20vs%20design-and-build%20South%20Africa%20African%20heritage"
"web-design-companies-south-africa-designonly-vs-designandbuild.webp","web-design-companies-south-africa","Design-only vs design-and-build",2,"Web Design Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Design%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-design-companies-south-africa-web-design-companies-and.webp","web-design-companies-south-africa","Web design companies and studios (South Africa)",1,"Web design companies and studios (South Africa) South Africa African heritage","https://www.google.com/search?tbm=isch&q=Web%20design%20companies%20and%20studios%20%28South%20Africa%29%20South%20Africa%20African%20heritage"
"web-design-companies-south-africa-web-design-companies-and.webp","web-design-companies-south-africa","Web design companies and studios (South Africa)",2,"Web Design Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Design%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-design-companies-south-africa-what-to-ask-before.webp","web-design-companies-south-africa","What to ask before you sign a web design contract",1,"What to ask before you sign a web design contract South Africa African heritage","https://www.google.com/search?tbm=isch&q=What%20to%20ask%20before%20you%20sign%20a%20web%20design%20contract%20South%20Africa%20African%20heritage"
"web-design-companies-south-africa-what-to-ask-before.webp","web-design-companies-south-africa","What to ask before you sign a web design contract",2,"Web Design Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Design%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-design-companies-south-africa-pricing-signals-indicative-not.webp","web-design-companies-south-africa","Pricing signals (indicative, not quotes)",1,"Pricing signals (indicative, not quotes) South Africa African heritage","https://www.google.com/search?tbm=isch&q=Pricing%20signals%20%28indicative%2C%20not%20quotes%29%20South%20Africa%20African%20heritage"
"web-design-companies-south-africa-pricing-signals-indicative-not.webp","web-design-companies-south-africa","Pricing signals (indicative, not quotes)",2,"Web Design Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Design%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-development-companies-south-africa-featured-firms-logos.webp","web-development-companies-south-africa","Featured firms (logos)",1,"Featured firms (logos) South Africa African heritage","https://www.google.com/search?tbm=isch&q=Featured%20firms%20%28logos%29%20South%20Africa%20African%20heritage"
"web-development-companies-south-africa-featured-firms-logos.webp","web-development-companies-south-africa","Featured firms (logos)",2,"Web Development Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Development%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-development-companies-south-africa-what-web-development-company.webp","web-development-companies-south-africa","What ""web development company"" means in 2026",1,"What ""web development company"" means in 2026 South Africa African heritage","https://www.google.com/search?tbm=isch&q=What%20%22web%20development%20company%22%20means%20in%202026%20South%20Africa%20African%20heritage"
"web-development-companies-south-africa-what-web-development-company.webp","web-development-companies-south-africa","What ""web development company"" means in 2026",2,"Web Development Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Development%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-development-companies-south-africa-large-list-web-development.webp","web-development-companies-south-africa","Large list: web development companies by region",1,"Large list: web development companies by region South Africa African heritage","https://www.google.com/search?tbm=isch&q=Large%20list%3A%20web%20development%20companies%20by%20region%20South%20Africa%20African%20heritage"
"web-development-companies-south-africa-large-list-web-development.webp","web-development-companies-south-africa","Large list: web development companies by region",2,"Web Development Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Development%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-development-companies-south-africa-wordpress-vs-custom-react.webp","web-development-companies-south-africa","WordPress vs custom React (how to pick a web dev company)",1,"WordPress vs custom React (how to pick a web dev company) South Africa African heritage","https://www.google.com/search?tbm=isch&q=WordPress%20vs%20custom%20React%20%28how%20to%20pick%20a%20web%20dev%20company%29%20South%20Africa%20African%20heritage"
"web-development-companies-south-africa-wordpress-vs-custom-react.webp","web-development-companies-south-africa","WordPress vs custom React (how to pick a web dev company)",2,"Web Development Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Development%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"web-development-companies-south-africa-how-to-evaluate-a.webp","web-development-companies-south-africa","How to evaluate a web development company",1,"How to evaluate a web development company South Africa African heritage","https://www.google.com/search?tbm=isch&q=How%20to%20evaluate%20a%20web%20development%20company%20South%20Africa%20African%20heritage"
"web-development-companies-south-africa-how-to-evaluate-a.webp","web-development-companies-south-africa","How to evaluate a web development company",2,"Web Development Companies in South Africa South Africa Africa","https://www.google.com/search?tbm=isch&q=Web%20Development%20Companies%20in%20South%20Africa%20South%20Africa%20Africa"
"what-is-a-landing-page-landing-page-vs-homepage.webp","what-is-a-landing-page","Landing page vs homepage vs website",1,"landing page vs homepage vs website what is a landing page","https://www.google.com/search?tbm=isch&q=landing%20page%20vs%20homepage%20vs%20website%20what%20is%20a%20landing%20page"
"what-is-a-landing-page-core-elements-of-a.webp","what-is-a-landing-page","Core elements of a landing page",1,"core elements of a landing page what is a landing page","https://www.google.com/search?tbm=isch&q=core%20elements%20of%20a%20landing%20page%20what%20is%20a%20landing%20page"
"what-is-a-landing-page-why-landing-pages-matter.webp","what-is-a-landing-page","Why landing pages matter",1,"why landing pages matter what is a landing page","https://www.google.com/search?tbm=isch&q=why%20landing%20pages%20matter%20what%20is%20a%20landing%20page"
"what-is-a-landing-page-types-of-landing-pages.webp","what-is-a-landing-page","Types of landing pages",1,"types of landing pages what is a landing page","https://www.google.com/search?tbm=isch&q=types%20of%20landing%20pages%20what%20is%20a%20landing%20page"
"what-is-a-software-developer-what-a-software-developer.webp","what-is-a-software-developer","What a software developer actually does",1,"what a software developer actually does what is a software developer","https://www.google.com/search?tbm=isch&q=what%20a%20software%20developer%20actually%20does%20what%20is%20a%20software%20developer"
"what-is-a-software-developer-developer-vs-related-roles.webp","what-is-a-software-developer","Developer vs related roles",1,"developer vs related roles what is a software developer","https://www.google.com/search?tbm=isch&q=developer%20vs%20related%20roles%20what%20is%20a%20software%20developer"
"what-is-a-software-developer-core-skills-software-developers.webp","what-is-a-software-developer","Core skills software developers need",1,"core skills software developers need what is a software developer","https://www.google.com/search?tbm=isch&q=core%20skills%20software%20developers%20need%20what%20is%20a%20software%20developer"
"what-is-a-software-developer-a-typical-day-for.webp","what-is-a-software-developer","A typical day for a software developer",1,"a typical day for a software developer what is a software developer","https://www.google.com/search?tbm=isch&q=a%20typical%20day%20for%20a%20software%20developer%20what%20is%20a%20software%20developer"
"what-is-a-software-developer-junior-mid-and-senior.webp","what-is-a-software-developer","Junior, mid, and senior: what changes",1,"junior, mid, and senior: what changes what is a software developer","https://www.google.com/search?tbm=isch&q=junior%2C%20mid%2C%20and%20senior%3A%20what%20changes%20what%20is%20a%20software%20developer"
"what-is-application-development-types-of-application-development.webp","what-is-application-development","Types of application development",1,"types of application development what is application development","https://www.google.com/search?tbm=isch&q=types%20of%20application%20development%20what%20is%20application%20development"
"what-is-application-development-custom-software-vs-offtheshelf.webp","what-is-application-development","Custom software vs off-the-shelf",1,"custom software vs off-the-shelf what is application development","https://www.google.com/search?tbm=isch&q=custom%20software%20vs%20off-the-shelf%20what%20is%20application%20development"
"what-is-application-development-what-an-application-includes.webp","what-is-application-development","What an application includes (beyond screens)",1,"what an application includes (beyond screens) what is application development","https://www.google.com/search?tbm=isch&q=what%20an%20application%20includes%20%28beyond%20screens%29%20what%20is%20application%20development"
"what-is-application-development-the-application-development-lifecycle.webp","what-is-application-development","The application development lifecycle",1,"the application development lifecycle what is application development","https://www.google.com/search?tbm=isch&q=the%20application%20development%20lifecycle%20what%20is%20application%20development"
"what-is-application-development-technology-choices-in-2026.webp","what-is-application-development","Technology choices in 2026 (pragmatic)",1,"technology choices in 2026 (pragmatic) what is application development","https://www.google.com/search?tbm=isch&q=technology%20choices%20in%202026%20%28pragmatic%29%20what%20is%20application%20development"
"what-is-web-design-the-core-parts-of.webp","what-is-web-design","The core parts of web design",1,"the core parts of web design what is web design","https://www.google.com/search?tbm=isch&q=the%20core%20parts%20of%20web%20design%20what%20is%20web%20design"
"what-is-web-design-web-design-deliverables-what.webp","what-is-web-design","Web design deliverables (what you actually get)",1,"web design deliverables (what you actually get) what is web design","https://www.google.com/search?tbm=isch&q=web%20design%20deliverables%20%28what%20you%20actually%20get%29%20what%20is%20web%20design"
"what-is-web-design-examples-in-the-wild.webp","what-is-web-design","Examples in the wild",1,"examples in the wild what is web design","https://www.google.com/search?tbm=isch&q=examples%20in%20the%20wild%20what%20is%20web%20design"
"what-is-web-design-web-design-vs-web.webp","what-is-web-design","Web design vs web development",1,"web design vs web development what is web design","https://www.google.com/search?tbm=isch&q=web%20design%20vs%20web%20development%20what%20is%20web%20design"
"what-is-web-design-web-design-vs-just.webp","what-is-web-design","Web design vs ""just use a template""",1,"web design vs ""just use a template"" what is web design","https://www.google.com/search?tbm=isch&q=web%20design%20vs%20%22just%20use%20a%20template%22%20what%20is%20web%20design"
"what-is-web-development-stack.webp","what-is-web-development","What web development includes",1,"full stack web development laptop server","https://www.google.com/search?tbm=isch&q=full%20stack%20web%20development%20laptop%20server"
"what-is-web-development-stack.webp","what-is-web-development","What web development includes",2,"What web development includes What Is Web Development?","https://www.google.com/search?tbm=isch&q=What%20web%20development%20includes%20What%20Is%20Web%20Development%3F"
"what-is-web-development-modern.webp","what-is-web-development","Modern web stack",1,"react typescript cloud modern web development","https://www.google.com/search?tbm=isch&q=react%20typescript%20cloud%20modern%20web%20development"
"what-is-web-development-modern.webp","what-is-web-development","Modern web stack",2,"Modern web stack What Is Web Development?","https://www.google.com/search?tbm=isch&q=Modern%20web%20stack%20What%20Is%20Web%20Development%3F"
"what-is-web-development-timeline.webp","what-is-web-development","Typical project timeline",1,"project timeline whiteboard agile planning","https://www.google.com/search?tbm=isch&q=project%20timeline%20whiteboard%20agile%20planning"
"what-is-web-development-timeline.webp","what-is-web-development","Typical project timeline",2,"Typical project timeline What Is Web Development?","https://www.google.com/search?tbm=isch&q=Typical%20project%20timeline%20What%20Is%20Web%20Development%3F"
"what-is-web-development-vendor.webp","what-is-web-development","Choosing a vendor",1,"software vendor meeting team review","https://www.google.com/search?tbm=isch&q=software%20vendor%20meeting%20team%20review"
"what-is-web-development-vendor.webp","what-is-web-development","Choosing a vendor",2,"Choosing a vendor What Is Web Development?","https://www.google.com/search?tbm=isch&q=Choosing%20a%20vendor%20What%20Is%20Web%20Development%3F"
"xhosa-hip-hop-digital-why-language-matters.webp","xhosa-hip-hop-digital","Why Language Matters",1,"Xhosa culture South Africa Why Language Matters","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Why%20Language%20Matters"
"xhosa-hip-hop-digital-why-language-matters.webp","xhosa-hip-hop-digital","Why Language Matters",2,"Why Language Matters South Africa African heritage","https://www.google.com/search?tbm=isch&q=Why%20Language%20Matters%20South%20Africa%20African%20heritage"
"xhosa-hip-hop-digital-why-language-matters.webp","xhosa-hip-hop-digital","Why Language Matters",3,"Preserving Culture Through Code South Africa Africa","https://www.google.com/search?tbm=isch&q=Preserving%20Culture%20Through%20Code%20South%20Africa%20Africa"
"xhosa-hip-hop-digital-building-for-culture.webp","xhosa-hip-hop-digital","Building for Culture",1,"Xhosa culture South Africa Building for Culture","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Building%20for%20Culture"
"xhosa-hip-hop-digital-building-for-culture.webp","xhosa-hip-hop-digital","Building for Culture",2,"Building for Culture South Africa African heritage","https://www.google.com/search?tbm=isch&q=Building%20for%20Culture%20South%20Africa%20African%20heritage"
"xhosa-hip-hop-digital-building-for-culture.webp","xhosa-hip-hop-digital","Building for Culture",3,"Preserving Culture Through Code South Africa Africa","https://www.google.com/search?tbm=isch&q=Preserving%20Culture%20Through%20Code%20South%20Africa%20Africa"
"xhosa-hip-hop-digital-the-role-of-technology.webp","xhosa-hip-hop-digital","The Role of Technology",1,"Xhosa culture South Africa The Role of Technology","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20The%20Role%20of%20Technology"
"xhosa-hip-hop-digital-the-role-of-technology.webp","xhosa-hip-hop-digital","The Role of Technology",2,"The Role of Technology South Africa African heritage","https://www.google.com/search?tbm=isch&q=The%20Role%20of%20Technology%20South%20Africa%20African%20heritage"
"xhosa-hip-hop-digital-the-role-of-technology.webp","xhosa-hip-hop-digital","The Role of Technology",3,"Preserving Culture Through Code South Africa Africa","https://www.google.com/search?tbm=isch&q=Preserving%20Culture%20Through%20Code%20South%20Africa%20Africa"
"xhosa-hip-hop-digital-lessons-learned.webp","xhosa-hip-hop-digital","Lessons Learned",1,"Xhosa culture South Africa Lessons Learned","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Lessons%20Learned"
"xhosa-hip-hop-digital-lessons-learned.webp","xhosa-hip-hop-digital","Lessons Learned",2,"Lessons Learned South Africa African heritage","https://www.google.com/search?tbm=isch&q=Lessons%20Learned%20South%20Africa%20African%20heritage"
"xhosa-hip-hop-digital-lessons-learned.webp","xhosa-hip-hop-digital","Lessons Learned",3,"Preserving Culture Through Code South Africa Africa","https://www.google.com/search?tbm=isch&q=Preserving%20Culture%20Through%20Code%20South%20Africa%20Africa"
"xhosa-hip-hop-digital-looking-forward.webp","xhosa-hip-hop-digital","Looking Forward",1,"Xhosa culture South Africa Looking Forward","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Looking%20Forward"
"xhosa-hip-hop-digital-looking-forward.webp","xhosa-hip-hop-digital","Looking Forward",2,"Looking Forward South Africa African heritage","https://www.google.com/search?tbm=isch&q=Looking%20Forward%20South%20Africa%20African%20heritage"
"xhosa-hip-hop-digital-looking-forward.webp","xhosa-hip-hop-digital","Looking Forward",3,"Preserving Culture Through Code South Africa Africa","https://www.google.com/search?tbm=isch&q=Preserving%20Culture%20Through%20Code%20South%20Africa%20Africa"
"xhosa-meaningful-baby-name-ideas-names-of-presence-with.webp","xhosa-meaningful-baby-name-ideas","Names of presence: with you, we, and the Creator",1,"Xhosa culture South Africa Names of presence: with you, we, and the Creator","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Names%20of%20presence%3A%20with%20you%2C%20we%2C%20and%20the%20Creator"
"xhosa-meaningful-baby-name-ideas-names-of-presence-with.webp","xhosa-meaningful-baby-name-ideas","Names of presence: with you, we, and the Creator",2,"Names of presence: with you, we, and the Creator South Africa African heritage","https://www.google.com/search?tbm=isch&q=Names%20of%20presence%3A%20with%20you%2C%20we%2C%20and%20the%20Creator%20South%20Africa%20African%20heritage"
"xhosa-meaningful-baby-name-ideas-names-of-presence-with.webp","xhosa-meaningful-baby-name-ideas","Names of presence: with you, we, and the Creator",3,"Xhosa meaningful people name ideas South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20meaningful%20people%20name%20ideas%20South%20Africa%20Africa"
"xhosa-meaningful-baby-name-ideas-kept-new-and-it.webp","xhosa-meaningful-baby-name-ideas","Kept, new, and “it had to be so”",1,"Xhosa culture South Africa Kept, new, and “it had to be so”","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Kept%2C%20new%2C%20and%20%E2%80%9Cit%20had%20to%20be%20so%E2%80%9D"
"xhosa-meaningful-baby-name-ideas-kept-new-and-it.webp","xhosa-meaningful-baby-name-ideas","Kept, new, and “it had to be so”",2,"Kept, new, and “it had to be so” South Africa African heritage","https://www.google.com/search?tbm=isch&q=Kept%2C%20new%2C%20and%20%E2%80%9Cit%20had%20to%20be%20so%E2%80%9D%20South%20Africa%20African%20heritage"
"xhosa-meaningful-baby-name-ideas-kept-new-and-it.webp","xhosa-meaningful-baby-name-ideas","Kept, new, and “it had to be so”",3,"Xhosa meaningful people name ideas South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20meaningful%20people%20name%20ideas%20South%20Africa%20Africa"
"xhosa-meaningful-baby-name-ideas-the-way-being-found.webp","xhosa-meaningful-baby-name-ideas","The way, being found, what is right, and home",1,"Xhosa culture South Africa The way, being found, what is right, and home","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20The%20way%2C%20being%20found%2C%20what%20is%20right%2C%20and%20home"
"xhosa-meaningful-baby-name-ideas-the-way-being-found.webp","xhosa-meaningful-baby-name-ideas","The way, being found, what is right, and home",2,"The way, being found, what is right, and home South Africa African heritage","https://www.google.com/search?tbm=isch&q=The%20way%2C%20being%20found%2C%20what%20is%20right%2C%20and%20home%20South%20Africa%20African%20heritage"
"xhosa-meaningful-baby-name-ideas-the-way-being-found.webp","xhosa-meaningful-baby-name-ideas","The way, being found, what is right, and home",3,"Xhosa meaningful people name ideas South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20meaningful%20people%20name%20ideas%20South%20Africa%20Africa"
"xhosa-meaningful-baby-name-ideas-of-the-king-the.webp","xhosa-meaningful-baby-name-ideas","Of the King, the holy, and the national line",1,"Xhosa culture South Africa Of the King, the holy, and the national line","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20Of%20the%20King%2C%20the%20holy%2C%20and%20the%20national%20line"
"xhosa-meaningful-baby-name-ideas-of-the-king-the.webp","xhosa-meaningful-baby-name-ideas","Of the King, the holy, and the national line",2,"Of the King, the holy, and the national line South Africa African heritage","https://www.google.com/search?tbm=isch&q=Of%20the%20King%2C%20the%20holy%2C%20and%20the%20national%20line%20South%20Africa%20African%20heritage"
"xhosa-meaningful-baby-name-ideas-of-the-king-the.webp","xhosa-meaningful-baby-name-ideas","Of the King, the holy, and the national line",3,"Xhosa meaningful people name ideas South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20meaningful%20people%20name%20ideas%20South%20Africa%20Africa"
"xhosa-meaningful-baby-name-ideas-they-have-and-the.webp","xhosa-meaningful-baby-name-ideas","“They have” and the only one, every day, difference",1,"Xhosa culture South Africa “They have” and the only one, every day, difference","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20%E2%80%9CThey%20have%E2%80%9D%20and%20the%20only%20one%2C%20every%20day%2C%20difference"
"xhosa-meaningful-baby-name-ideas-they-have-and-the.webp","xhosa-meaningful-baby-name-ideas","“They have” and the only one, every day, difference",2,"“They have” and the only one, every day, difference South Africa African heritage","https://www.google.com/search?tbm=isch&q=%E2%80%9CThey%20have%E2%80%9D%20and%20the%20only%20one%2C%20every%20day%2C%20difference%20South%20Africa%20African%20heritage"
"xhosa-meaningful-baby-name-ideas-they-have-and-the.webp","xhosa-meaningful-baby-name-ideas","“They have” and the only one, every day, difference",3,"Xhosa meaningful people name ideas South Africa Africa","https://www.google.com/search?tbm=isch&q=Xhosa%20meaningful%20people%20name%20ideas%20South%20Africa%20Africa"
"xhosa-names-unofficial-taxonomy-the-apologies.webp","xhosa-names-unofficial-taxonomy","🙏 The apologies",1,"Xhosa culture South Africa 🙏 The apologies","https://www.google.com/search?tbm=isch&q=Xhosa%20culture%20South%20Africa%20%F0%9F%99%8F%20The%20apologies"
